order_date,region,segment,shipping_mode,category,product_name,quantity,discount,sales,profit,anomaly,sales_per_quantity
2024-08-28,East,Consumer,First Class,Electronics,Smartphone,7,0.14,30196.99,6598.57,0,4313.855714285714
2024-11-25,South,Corporate,Same Day,Furniture,Chair,5,0.2,19382.59,2990.37,0,3876.518
2025-03-10,North,Corporate,Second Class,Electronics,Laptop,2,0.22,11631.11,2061.58,0,5815.555
2024-03-08,West,Consumer,Same Day,Electronics,Tablet,4,0.02,27897.41,3978.43,0,6974.3525
2023-10-29,West,Corporate,Same Day,Electronics,Smartphone,7,0.16,72388.25,14086.35,0,10341.17857142857
2025-02-07,North,Home Office,First Class,Electronics,Laptop,1,0.11,4513.89,936.35,0,4513.89
2023-07-13,West,Corporate,Standard Class,Furniture,Sofa,5,0.05,16007.22,4600.51,0,3201.444
2025-07-10,North,Corporate,Standard Class,Office Supplies,Storage Box,6,0.15,3029.22,410.18,0,504.86999999999995
2025-02-16,East,Corporate,First Class,Furniture,Table,7,0.03,21863.86,3660.08,0,3123.4085714285716
2024-06-11,East,Corporate,Same Day,Office Supplies,Storage Box,4,0.08,2572.87,509.51,0,643.2175
2024-01-31,West,Corporate,Second Class,Electronics,Tablet,1,0.11,7385.6,1115.38,0,7385.6
2025-01-31,South,Consumer,Standard Class,Office Supplies,Storage Box,4,0.07,1886.61,301.66,0,471.6525
2026-04-06,South,Consumer,Standard Class,Electronics,Smartphone,7,0.01,32806.49,6195.38,0,4686.641428571428
2025-08-03,East,Home Office,Standard Class,Electronics,Monitor,4,0.22,36820.11,2575.56,1,9205.0275
2025-03-07,South,Consumer,First Class,Office Supplies,Storage Box,8,0.05,3931.92,925.25,0,491.49
2026-04-22,South,Corporate,First Class,Electronics,Monitor,3,0.24,15744.12,3277.3,0,5248.04
2025-01-25,West,Corporate,Same Day,Furniture,Chair,8,0.24,28705.0,5530.98,0,3588.125
2024-07-28,South,Corporate,Same Day,Furniture,Sofa,5,0.18,13772.27,1690.97,0,2754.454
2025-10-26,West,Home Office,Standard Class,Electronics,Laptop,8,0.11,47355.63,5981.65,0,5919.45375
2024-10-04,South,Consumer,Same Day,Electronics,Smartphone,4,0.03,28900.67,8480.61,0,7225.1675
2026-04-15,South,Home Office,First Class,Furniture,Desk,5,0.07,10778.98,1767.36,0,2155.796
2024-11-15,South,Consumer,Second Class,Office Supplies,Storage Box,2,0.11,1240.55,316.58,0,620.275
2025-11-22,West,Consumer,Same Day,Furniture,Desk,6,0.23,21729.25,5462.47,0,3621.5416666666665
2025-04-12,West,Consumer,Standard Class,Office Supplies,Printer,7,0.01,4514.64,1257.79,0,644.9485714285714
2023-12-02,East,Home Office,Second Class,Electronics,Monitor,8,0.06,39063.35,8415.42,0,4882.91875
2024-02-20,West,Home Office,Second Class,Office Supplies,Notebook,5,0.13,2072.7,514.54,0,414.53999999999996
2026-02-05,East,Home Office,Standard Class,Furniture,Desk,5,0.02,9015.47,1991.3,0,1803.0939999999998
2024-04-21,East,Corporate,Same Day,Furniture,Table,2,0.24,5390.07,1183.1,0,2695.035
2025-03-15,East,Corporate,Standard Class,Office Supplies,Printer,1,0.09,100.0,22.89,0,100.0
2024-02-19,South,Consumer,First Class,Furniture,Table,3,0.08,7480.25,1143.1,0,2493.4166666666665
2024-09-30,West,Home Office,Standard Class,Office Supplies,Printer,1,0.23,359.94,84.81,0,359.94
2024-11-19,North,Corporate,Same Day,Electronics,Tablet,1,0.05,10936.69,2073.3,0,10936.69
2024-04-14,North,Home Office,Same Day,Furniture,Sofa,4,0.08,10120.82,1591.12,0,2530.205
2026-01-20,East,Consumer,Standard Class,Electronics,Smartphone,1,0.0,4439.0,1085.09,0,4439.0
2023-10-22,East,Home Office,Second Class,Furniture,Sofa,7,0.13,16234.99,3536.14,0,2319.2842857142855
2025-04-06,North,Home Office,First Class,Electronics,Laptop,3,0.05,15337.54,2447.1,0,5112.513333333333
2025-11-15,East,Corporate,Same Day,Electronics,Tablet,2,0.09,16405.27,2505.73,0,8202.635
2025-11-01,West,Corporate,First Class,Furniture,Chair,8,0.12,40030.47,5390.21,0,5003.80875
2024-01-16,East,Consumer,Standard Class,Office Supplies,Notebook,1,0.0,538.33,138.91,0,538.33
2025-07-24,South,Consumer,First Class,Electronics,Laptop,7,0.05,31952.3,5208.86,0,4564.614285714286
2023-07-31,North,Home Office,First Class,Furniture,Desk,1,0.08,2088.93,463.67,0,2088.93
2025-02-01,West,Corporate,First Class,Electronics,Monitor,6,0.12,46510.5,11118.79,0,7751.75
2023-11-23,North,Corporate,Standard Class,Electronics,Monitor,5,0.01,45443.34,7605.02,0,9088.668
2023-12-03,East,Corporate,Standard Class,Electronics,Smartphone,6,0.23,35008.76,8620.5,0,5834.793333333334
2024-07-18,West,Corporate,Second Class,Office Supplies,Pen,4,0.1,2787.94,411.52,0,696.985
2025-07-17,North,Corporate,Standard Class,Office Supplies,Storage Box,4,0.08,2505.25,513.37,0,626.3125
2025-03-31,East,Consumer,First Class,Furniture,Table,7,0.15,15399.83,2839.28,0,2199.9757142857143
2025-02-19,South,Home Office,First Class,Office Supplies,Notebook,8,0.23,3145.02,713.9,0,393.1275
2023-11-12,West,Corporate,Same Day,Office Supplies,Storage Box,4,0.11,4246.15,1018.28,0,1061.5375
2026-02-11,South,Consumer,Standard Class,Office Supplies,Storage Box,1,0.2,769.96,151.73,0,769.96
2024-09-26,South,Home Office,Same Day,Furniture,Table,2,0.02,4533.89,744.8,0,2266.945
2025-12-12,West,Home Office,Standard Class,Office Supplies,Pen,3,0.11,2049.48,328.5,0,683.16
2025-06-09,South,Consumer,First Class,Furniture,Desk,1,0.12,2649.88,606.74,0,2649.88
2025-01-25,West,Home Office,Second Class,Electronics,Laptop,3,0.11,14662.33,1874.61,0,4887.443333333334
2023-11-12,South,Consumer,Standard Class,Electronics,Smartphone,7,0.03,41959.98,5160.52,0,5994.282857142857
2025-03-16,North,Corporate,First Class,Office Supplies,Printer,7,0.17,4553.11,740.49,0,650.4442857142857
2025-10-11,West,Home Office,First Class,Furniture,Desk,4,0.01,14244.11,4207.8,0,3561.0275
2023-10-26,East,Corporate,Second Class,Electronics,Monitor,4,0.11,28520.65,7699.45,0,7130.1625
2024-02-14,West,Corporate,Standard Class,Office Supplies,Storage Box,2,0.25,835.43,236.99,0,417.715
2024-06-27,East,Home Office,First Class,Furniture,Sofa,1,0.07,1554.91,293.98,0,1554.91
2024-11-24,East,Home Office,Same Day,Electronics,Laptop,6,0.04,34012.7,6120.13,0,5668.783333333333
2025-05-25,East,Home Office,Standard Class,Furniture,Desk,5,0.05,8946.26,1514.55,0,1789.252
2024-06-20,West,Corporate,Same Day,Furniture,Sofa,7,0.02,28885.93,3475.14,0,4126.561428571428
2026-02-18,North,Home Office,First Class,Furniture,Chair,7,0.11,16392.22,2538.06,0,2341.7457142857143
2026-02-04,South,Consumer,First Class,Office Supplies,Pen,8,0.13,3522.57,547.96,0,440.32125
2024-05-23,North,Home Office,First Class,Office Supplies,Printer,6,0.07,3242.47,507.1,0,540.4116666666666
2023-12-17,South,Home Office,First Class,Office Supplies,Pen,4,0.22,6730.42,224.59,1,1682.605
2025-05-09,West,Home Office,Standard Class,Electronics,Smartphone,4,0.08,18531.68,5317.93,0,4632.92
2025-01-13,East,Home Office,Standard Class,Office Supplies,Pen,2,0.05,794.64,151.12,0,397.32
2023-11-09,West,Consumer,Same Day,Electronics,Tablet,5,0.13,41305.07,10169.52,0,8261.014
2025-07-20,South,Consumer,Second Class,Office Supplies,Pen,6,0.09,2551.41,384.81,0,425.23499999999996
2024-03-02,West,Corporate,Second Class,Office Supplies,Printer,6,0.08,4412.02,1043.67,0,735.3366666666667
2026-01-12,North,Consumer,Standard Class,Electronics,Laptop,8,0.17,36061.76,10572.07,0,4507.72
2026-01-01,East,Consumer,Same Day,Furniture,Chair,8,0.14,18510.18,3491.3,0,2313.7725
2025-06-07,North,Home Office,Standard Class,Electronics,Monitor,7,0.09,26872.25,7883.97,0,3838.8928571428573
2025-11-20,East,Home Office,Second Class,Electronics,Laptop,6,0.23,24005.32,5723.42,0,4000.8866666666668
2025-07-15,South,Corporate,Standard Class,Furniture,Desk,2,0.09,4557.71,847.2,0,2278.855
2023-09-20,West,Corporate,Second Class,Electronics,Tablet,6,0.14,42005.23,10383.1,0,7000.871666666667
2023-11-08,South,Corporate,Same Day,Electronics,Smartphone,6,0.24,44362.84,9461.12,0,7393.806666666666
2025-08-07,North,Corporate,First Class,Office Supplies,Printer,4,0.05,3473.24,794.25,0,868.31
2025-11-15,North,Corporate,Second Class,Furniture,Chair,4,0.12,16911.17,4454.89,0,4227.7925
2024-12-28,South,Consumer,Second Class,Furniture,Chair,6,0.16,16540.88,2630.79,0,2756.8133333333335
2026-03-30,West,Consumer,Standard Class,Furniture,Sofa,6,0.11,15666.43,2199.52,0,2611.0716666666667
2025-02-24,West,Home Office,Same Day,Electronics,Tablet,6,0.11,33102.09,8051.75,0,5517.014999999999
2026-03-21,West,Consumer,Same Day,Office Supplies,Pen,4,0.0,2953.57,420.62,0,738.3925
2023-09-08,West,Corporate,Second Class,Office Supplies,Notebook,8,0.03,6640.33,1752.93,0,830.04125
2024-09-08,South,Corporate,Same Day,Office Supplies,Storage Box,3,0.12,1441.71,176.01,0,480.57
2024-04-15,East,Consumer,Same Day,Furniture,Chair,1,0.13,2552.29,670.11,0,2552.29
2025-10-25,North,Home Office,Same Day,Furniture,Sofa,2,0.01,7217.77,2151.97,0,3608.885
2026-01-21,South,Consumer,Same Day,Furniture,Sofa,2,0.15,5100.58,1241.0,0,2550.29
2025-09-13,South,Home Office,Second Class,Electronics,Monitor,7,0.11,26685.77,5207.86,0,3812.252857142857
2025-07-26,West,Home Office,First Class,Electronics,Laptop,8,0.0,41146.14,11509.91,0,5143.2675
2025-12-20,North,Home Office,First Class,Furniture,Chair,4,0.2,10710.63,2449.58,0,2677.6575
2023-09-03,West,Home Office,First Class,Electronics,Laptop,1,0.06,5603.19,1545.13,0,5603.19
2026-01-04,South,Corporate,Second Class,Office Supplies,Printer,2,0.23,980.45,174.01,0,490.225
2026-03-04,West,Consumer,Second Class,Electronics,Laptop,4,0.11,22166.16,5437.67,0,5541.54
2025-06-13,East,Corporate,First Class,Office Supplies,Notebook,7,0.18,3108.72,709.29,0,444.1028571428571
2025-03-26,East,Consumer,Standard Class,Furniture,Chair,8,0.04,16836.85,4228.51,0,2104.60625
2024-12-02,East,Home Office,Same Day,Electronics,Laptop,2,0.24,8916.75,1775.52,0,4458.375
2026-03-14,East,Consumer,Same Day,Office Supplies,Notebook,3,0.11,1772.61,352.48,0,590.87
2024-04-20,East,Consumer,Standard Class,Electronics,Smartphone,7,0.19,25568.35,7648.45,0,3652.621428571428
2025-10-13,West,Consumer,Second Class,Furniture,Table,5,0.0,20316.07,4481.05,0,4063.214
2024-04-15,South,Corporate,First Class,Office Supplies,Storage Box,7,0.02,4985.83,1059.42,0,712.2614285714286
2024-09-14,North,Home Office,Same Day,Office Supplies,Pen,5,0.15,2134.51,518.24,0,426.90200000000004
2024-09-17,East,Consumer,Standard Class,Electronics,Tablet,2,0.09,8218.61,1909.62,0,4109.305
2026-01-06,East,Consumer,First Class,Electronics,Monitor,1,0.16,4179.71,536.72,0,4179.71
2025-04-24,East,Consumer,First Class,Office Supplies,Printer,1,0.2,636.94,124.73,0,636.94
2024-08-06,North,Home Office,Same Day,Electronics,Laptop,6,0.01,32850.23,7674.69,0,5475.038333333334
2024-06-15,East,Consumer,First Class,Electronics,Laptop,5,0.04,21517.74,6219.7,0,4303.548000000001
2025-06-10,North,Consumer,Same Day,Electronics,Smartphone,3,0.11,15368.33,2771.28,0,5122.776666666667
2024-07-21,East,Corporate,First Class,Electronics,Monitor,4,0.11,20914.73,3454.34,0,5228.6825
2024-04-16,East,Consumer,First Class,Furniture,Sofa,6,0.04,14878.63,2582.12,0,2479.7716666666665
2023-06-24,East,Consumer,First Class,Electronics,Smartphone,7,0.13,27472.61,8219.5,0,3924.6585714285716
2025-07-13,South,Home Office,First Class,Office Supplies,Storage Box,7,0.0,2695.65,560.24,0,385.09285714285716
2024-03-06,North,Home Office,Standard Class,Office Supplies,Pen,1,0.23,621.49,163.78,0,621.49
2026-02-08,North,Home Office,Standard Class,Electronics,Tablet,4,0.02,18646.56,4611.32,0,4661.64
2024-10-27,North,Home Office,First Class,Furniture,Chair,3,0.03,9877.32,1446.69,0,3292.44
2024-08-20,North,Consumer,Standard Class,Furniture,Table,8,0.18,18245.41,2573.2,0,2280.67625
2025-09-09,North,Corporate,Second Class,Furniture,Table,6,0.23,17019.24,4202.33,0,2836.5400000000004
2024-04-30,East,Corporate,Standard Class,Furniture,Desk,4,0.19,9890.39,2836.88,0,2472.5975
2024-06-14,North,Home Office,Same Day,Electronics,Laptop,3,0.07,14731.32,2746.49,0,4910.44
2023-12-21,East,Consumer,Standard Class,Office Supplies,Pen,3,0.21,1542.81,222.75,0,514.27
2025-06-03,South,Consumer,First Class,Furniture,Table,5,0.17,9309.8,1566.88,0,1861.9599999999998
2023-12-09,West,Corporate,First Class,Office Supplies,Pen,7,0.04,7464.3,1730.21,0,1066.3285714285714
2023-08-23,South,Corporate,Standard Class,Office Supplies,Printer,1,0.1,739.6,167.72,0,739.6
2024-05-24,East,Home Office,Second Class,Furniture,Sofa,2,0.02,3809.48,822.25,0,1904.74
2024-05-15,South,Consumer,Second Class,Electronics,Tablet,7,0.07,32850.28,5919.29,0,4692.897142857143
2023-05-21,East,Home Office,Standard Class,Electronics,Monitor,8,0.19,24962.45,6401.46,0,3120.30625
2024-10-31,West,Home Office,First Class,Office Supplies,Notebook,7,0.1,4466.19,1290.63,0,638.0271428571428
2023-07-03,North,Home Office,Second Class,Electronics,Smartphone,6,0.1,23866.2,7058.2,0,3977.7000000000003
2025-05-06,North,Corporate,First Class,Electronics,Tablet,8,0.24,48420.49,11685.24,0,6052.56125
2024-07-13,West,Corporate,Standard Class,Office Supplies,Pen,2,0.17,1110.54,315.72,0,555.27
2025-08-31,South,Home Office,Second Class,Office Supplies,Notebook,1,0.19,177.01,36.12,0,177.01
2025-07-30,East,Home Office,Second Class,Furniture,Chair,4,0.12,6714.17,975.45,0,1678.5425
2025-10-07,South,Home Office,Same Day,Electronics,Monitor,6,0.07,35780.43,7813.81,0,5963.405
2024-10-06,West,Consumer,Standard Class,Office Supplies,Pen,3,0.09,1700.04,269.8,0,566.68
2024-09-03,South,Consumer,Standard Class,Electronics,Tablet,3,0.11,12105.54,2774.56,0,4035.1800000000003
2025-08-13,North,Home Office,Second Class,Furniture,Sofa,8,0.05,18579.7,4931.15,0,2322.4625
2024-01-30,North,Corporate,Same Day,Furniture,Desk,3,0.17,10226.58,1507.25,0,3408.86
2024-05-05,South,Consumer,Second Class,Electronics,Laptop,2,0.02,9789.36,2849.84,0,4894.68
2026-05-16,East,Corporate,Second Class,Office Supplies,Storage Box,6,0.11,3504.78,896.55,0,584.13
2025-05-14,West,Home Office,Standard Class,Office Supplies,Pen,4,0.17,2141.44,567.47,0,535.36
2023-07-05,West,Consumer,Standard Class,Electronics,Laptop,3,0.13,14154.42,2314.09,0,4718.14
2024-05-24,West,Home Office,Standard Class,Office Supplies,Notebook,7,0.19,2833.75,833.74,0,404.82142857142856
2026-02-10,South,Consumer,Same Day,Electronics,Smartphone,2,0.04,10350.48,1836.63,0,5175.24
2023-08-23,North,Home Office,Standard Class,Furniture,Chair,3,0.09,6389.23,1328.97,0,2129.7433333333333
2026-04-26,South,Consumer,Same Day,Office Supplies,Notebook,1,0.17,494.49,120.98,0,494.49
2025-07-14,East,Home Office,Same Day,Electronics,Tablet,5,0.02,20433.59,3689.76,0,4086.718
2024-09-12,North,Consumer,First Class,Electronics,Smartphone,3,0.14,15680.25,3197.38,0,5226.75
2023-07-16,North,Corporate,Same Day,Electronics,Smartphone,4,0.12,27050.92,5044.09,0,6762.73
2023-10-03,East,Corporate,First Class,Furniture,Table,1,0.04,3645.05,1057.48,0,3645.05
2024-05-11,North,Consumer,Standard Class,Furniture,Sofa,3,0.08,6902.61,1008.83,0,2300.87
2024-09-30,West,Consumer,Standard Class,Furniture,Sofa,7,0.0,20667.45,5458.19,0,2952.4928571428572
2024-05-25,South,Consumer,Same Day,Furniture,Chair,8,0.11,19820.9,4915.89,0,2477.6125
2023-10-17,North,Consumer,Standard Class,Furniture,Table,4,0.05,13686.01,2621.33,0,3421.5025
2025-09-17,West,Consumer,Standard Class,Furniture,Chair,8,0.24,18084.56,2195.98,0,2260.57
2025-07-22,West,Home Office,First Class,Office Supplies,Storage Box,2,0.07,794.72,197.27,0,397.36
2025-11-27,East,Home Office,Same Day,Furniture,Sofa,8,0.09,21424.56,6082.07,0,2678.07
2023-08-11,West,Consumer,Same Day,Office Supplies,Notebook,2,0.24,124.63,18.67,0,62.315
2023-11-07,South,Home Office,Same Day,Furniture,Table,3,0.11,8860.99,2518.11,0,2953.6633333333334
2026-01-11,North,Corporate,Standard Class,Office Supplies,Printer,7,0.19,3753.97,643.74,0,536.2814285714286
2026-03-14,North,Consumer,Same Day,Furniture,Chair,1,0.07,2945.27,463.22,0,2945.27
2024-09-21,North,Consumer,Same Day,Furniture,Sofa,8,0.16,21739.53,3744.33,0,2717.44125
2025-01-24,West,Consumer,Same Day,Electronics,Smartphone,1,0.12,6627.58,1468.0,0,6627.58
2024-11-04,North,Consumer,Second Class,Electronics,Laptop,4,0.16,25268.23,3209.14,0,6317.0575
2023-11-25,North,Consumer,Second Class,Furniture,Desk,6,0.1,20022.34,5894.22,0,3337.056666666667
2024-04-12,North,Consumer,First Class,Electronics,Tablet,5,0.02,30066.33,8711.95,0,6013.2660000000005
2025-08-18,North,Consumer,Standard Class,Office Supplies,Storage Box,6,0.01,3770.45,540.87,0,628.4083333333333
2024-07-17,North,Home Office,Second Class,Electronics,Monitor,3,0.01,13099.2,1716.02,0,4366.400000000001
2025-03-05,North,Consumer,Same Day,Furniture,Table,4,0.02,12881.48,1711.76,0,3220.37
2023-12-24,North,Home Office,Same Day,Office Supplies,Storage Box,2,0.24,826.12,118.44,0,413.06
2025-10-31,North,Corporate,First Class,Office Supplies,Printer,7,0.12,5844.43,997.24,0,834.9185714285715
2024-04-26,South,Corporate,Standard Class,Furniture,Chair,6,0.13,16068.74,2240.75,0,2678.1233333333334
2023-07-12,East,Corporate,Standard Class,Electronics,Smartphone,8,0.1,38005.65,5198.74,0,4750.70625
2023-09-21,West,Corporate,First Class,Furniture,Table,6,0.23,20510.04,4228.27,0,3418.34
2025-01-16,West,Corporate,Standard Class,Furniture,Desk,2,0.12,6189.45,1434.62,0,3094.725
2023-11-06,West,Home Office,Second Class,Electronics,Laptop,4,0.18,22496.19,4728.08,0,5624.0475
2023-06-15,East,Home Office,Same Day,Electronics,Smartphone,3,0.1,10979.48,2367.6,0,3659.8266666666664
2024-04-10,West,Consumer,Second Class,Furniture,Desk,2,0.0,6298.96,1609.24,0,3149.48
2025-03-25,East,Consumer,First Class,Furniture,Table,5,0.2,10036.49,2670.24,0,2007.298
2025-03-08,North,Corporate,First Class,Furniture,Sofa,1,0.1,3567.09,709.16,0,3567.09
2025-12-02,West,Corporate,Second Class,Furniture,Table,8,0.19,34618.71,5448.64,0,4327.33875
2024-04-07,East,Home Office,Same Day,Electronics,Smartphone,5,0.07,21072.51,4565.24,0,4214.5019999999995
2023-10-21,South,Consumer,Second Class,Electronics,Smartphone,1,0.21,18679.29,1532.25,1,18679.29
2024-08-17,East,Home Office,Same Day,Electronics,Smartphone,4,0.08,17021.24,2104.39,0,4255.31
2024-05-15,East,Consumer,Second Class,Electronics,Monitor,6,0.04,27120.05,3437.18,0,4520.008333333333
2026-04-07,South,Corporate,Standard Class,Electronics,Laptop,4,0.1,22710.27,3298.32,0,5677.5675
2023-07-22,East,Home Office,Second Class,Office Supplies,Printer,5,0.14,6888.15,297.03,1,1377.6299999999999
2025-11-12,South,Corporate,Second Class,Furniture,Chair,7,0.03,28895.9,4308.7,0,4127.9857142857145
2024-07-17,North,Home Office,First Class,Office Supplies,Notebook,1,0.21,100.0,12.63,0,100.0
2024-08-09,West,Corporate,First Class,Office Supplies,Notebook,8,0.15,6414.16,905.3,0,801.77
2025-11-01,North,Home Office,Same Day,Electronics,Smartphone,2,0.19,12053.09,1699.36,0,6026.545
2025-05-08,South,Consumer,Second Class,Electronics,Monitor,6,0.08,28132.92,7608.56,0,4688.82
2023-06-05,West,Corporate,Same Day,Office Supplies,Pen,6,0.22,4313.67,543.17,0,718.945
2024-09-26,East,Corporate,Same Day,Furniture,Desk,1,0.15,3457.0,1028.59,0,3457.0
2024-12-31,North,Corporate,Same Day,Furniture,Sofa,7,0.07,36569.87,6281.77,0,5224.267142857143
2024-04-21,South,Consumer,First Class,Furniture,Chair,2,0.18,4767.01,693.7,0,2383.505
2024-07-19,West,Home Office,Same Day,Office Supplies,Printer,8,0.05,4784.32,1034.49,0,598.04
2025-12-31,East,Corporate,Standard Class,Office Supplies,Notebook,3,0.03,2278.02,510.61,0,759.34
2023-11-17,East,Home Office,Standard Class,Electronics,Tablet,5,0.18,19915.58,5046.77,0,3983.1160000000004
2025-01-19,East,Consumer,Second Class,Furniture,Desk,3,0.1,6286.51,1191.1,0,2095.5033333333336
2025-12-01,West,Corporate,First Class,Electronics,Laptop,1,0.08,10565.24,2208.92,0,10565.24
2023-08-22,South,Consumer,Same Day,Furniture,Sofa,6,0.06,16096.47,2581.35,0,2682.745
2024-07-14,North,Home Office,Same Day,Electronics,Laptop,1,0.2,3665.23,925.34,0,3665.23
2025-04-07,North,Consumer,First Class,Furniture,Desk,8,0.01,23904.28,5449.11,0,2988.035
2025-10-30,North,Home Office,Second Class,Office Supplies,Pen,3,0.15,1404.9,384.33,0,468.3
2026-03-21,North,Corporate,First Class,Electronics,Monitor,2,0.09,14816.88,4325.15,0,7408.44
2024-03-16,North,Home Office,Standard Class,Office Supplies,Pen,2,0.07,1343.65,252.46,0,671.825
